q,n,k,d,lower_bound,upper_bound,label,n_rows,spectrum,avg_weight,max_weight,x_value,rate_R,delta_avg,delta_max,H_delta_avg,H_delta_max,C,C_prime,n_constructions,matrix_label,code_type,kn,D,peak,past_peak,uniform,spread,H_gap
5,37,32,3,3,3,"[[37,32,3]]_5",5,"{34: 1, 35: 4}",34.8,35,2008717995641536234229069021359255869754349772079104,0.99186329096744,0.9405405405405405,0.9459459459459459,0.9986611012276568,0.9992776124669122,0.007414321499472187,0.006797810260216863,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8648648648648649,-0.000616511239255324,0.96,False,False,0.005405405405405482,-0.000616511239255324
5,37,35,2,2,2,"[[37,35,2]]_5",2,{37: 2},37.0,37,1169003855003308785972158379694803112885582691303424,0.9873179343530823,1.0,1.0,0.9873179343530823,0.9873179343530823,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9459459459459459,0.0,0.96,True,True,0.0,0.0
5,38,33,3,3,3,"[[38,33,3]]_5",5,"{36: 4, 37: 1}",36.2,37,78664217742930987056043157633629459471259001935626240,0.9957466908102587,0.9526315789473685,0.9736842105263158,0.9997922230199516,0.9991417539762416,0.0033950631659829256,0.004045532209692948,1,stabilizer matrix,Semi-Perfect Quantum Code,0.868421052631579,0.0006504690437100225,0.96,True,False,0.021052631578947295,0.0006504690437100225
5,38,36,2,2,2,"[[38,36,2]]_5",2,{38: 2},38.0,38,28056092520079410863331801112675274709253984591282176,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9473684210526315,0.0,0.96,True,True,0.0,0.0
5,39,34,3,3,3,"[[39,34,3]]_5",5,"{36: 1, 37: 2, 38: 2}",37.2,38,2405566391127017125533624412416135055670011348975091712,0.9974606776734986,0.9538461538461539,0.9743589743589743,0.9998538078695404,0.9990482304869134,0.0015875528134148276,0.002393130196041815,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8717948717948718,0.0008055773826269874,0.96,True,False,0.02051282051282044,0.0008055773826269874
5,39,37,2,2,2,"[[39,37,2]]_5",2,{39: 2},39.0,39,673346220481905860719963226704206593022095630190772224,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9487179487179487,0.0,0.96,True,True,0.0,0.0
5,40,35,3,3,3,"[[40,35,3]]_5",5,"{37: 1, 38: 4}",37.8,38,33433510253094631278803729659271369028527664971277926400,0.9929643194990041,0.945,0.95,0.9991820877785071,0.9996242655021248,0.006659946003120698,0.006217768279503044,1,stabilizer matrix,Semi-Perfect Quantum Code,0.875,-0.00044217772361765384,0.96,False,False,0.005000000000000071,-0.00044217772361765384
5,40,38,2,2,2,"[[40,38,2]]_5",2,{40: 2},40.0,40,16160309291565740657279117440900958232530295124578533376,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.95,0.0,0.96,True,True,0.0,0.0
5,41,36,3,3,3,"[[41,36,3]]_5",5,"{38: 2, 39: 3}",38.6,39,851221847059209325593486845758567834678765892499501219840,0.9932741174266108,0.9414634146341464,0.9512195121951219,0.9987782503666617,0.9997078720963056,0.006433754669694869,0.005504132940050921,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8780487804878049,-0.000929621729643948,0.96,False,False,0.009756097560975575,-0.000929621729643948
5,41,39,2,2,2,"[[41,39,2]]_5",2,{41: 2},41.0,41,387847422997577775774698818581622997580727082989884801024,0.9873179343530821,1.0,1.0,0.9873179343530823,0.9873179343530823,2.220446049250313e-16,2.220446049250313e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9512195121951219,0.0,0.96,True,True,0.0,0.0
5,42,37,3,3,3,"[[42,37,3]]_5",5,"{39: 1, 40: 2, 41: 2}",40.2,41,37933632677068648569519848339608182624492779422427344011264,0.997709964919253,0.9571428571428572,0.9761904761904762,0.9999677059871587,0.9987654047691026,0.001055439849849571,0.002257741067905661,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8809523809523809,0.00120230121805609,0.96,True,False,0.01904761904761898,0.00120230121805609
5,42,40,2,2,2,"[[42,40,2]]_5",2,{42: 2},42.0,42,9308338151941866618592771645958951941937449991757235224576,0.9873179343530823,1.0,1.0,0.9873179343530823,0.9873179343530823,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9523809523809523,0.0,0.96,True,True,0.0,0.0
5,43,38,3,3,3,"[[43,38,3]]_5",5,"{40: 3, 42: 2}",40.8,42,599692917500713070050970769114393659050966721777984795049984,0.9944521115776372,0.9488372093023255,0.9767441860465116,0.9995354847241239,0.9986712204219389,0.0042191088443016556,0.005083373146486658,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8837209302325582,0.0008642643021850027,0.96,True,False,0.027906976744186112,0.0008642643021850027
5,43,41,2,2,2,"[[43,41,2]]_5",2,{43: 2},43.0,43,223400115646604798846226519503014846606498799802173645389824,0.9873179343530823,1.0,1.0,0.9873179343530823,0.9873179343530823,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9534883720930233,0.0,0.96,True,True,0.0,0.0
5,44,39,3,3,3,"[[44,39,3]]_5",5,"{41: 1, 42: 4}",41.8,42,13942339161916925883548873130372183517031977179320378827210752,0.9940655416328378,0.95,0.9545454545454546,0.9996242655021248,0.9998845598086913,0.0058190181758535076,0.005558723869287019,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8863636363636364,-0.00026029430656648866,0.96,False,False,0.00454545454545461,-0.00026029430656648866
5,44,42,2,2,2,"[[44,42,2]]_5",2,{44: 2},44.0,44,5361602775518515172309436468072356318555971195252167489355776,0.9873179343530823,1.0,1.0,0.9873179343530823,0.9873179343530823,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9545454545454546,0.0,0.96,True,True,0.0,0.0
5,45,40,3,3,3,"[[45,40,3]]_5",5,"{42: 1, 43: 4}",42.8,43,353251432866193838175595683964142226196526227187187076772659200,0.9942897492676628,0.951111111111111,0.9555555555555556,0.9997008401799099,0.9999227838744914,0.005633034606828624,0.0054110909122471185,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8888888888888888,-0.00022194369458150565,0.96,False,False,0.004444444444444508,-0.00022194369458150565
5,45,43,2,2,2,"[[45,43,2]]_5",2,{45: 2},45.0,45,128678466612444364135426475233736551645343308686052019744538624,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9555555555555556,0.0,0.96,True,True,0.0,0.0
5,46,41,3,3,3,"[[46,41,3]]_5",5,"{43: 2, 44: 3}",43.6,44,8940472628177124049825985310510654161192081968082989288500756480,0.9944968727459971,0.9478260869565218,0.9565217391304348,0.9994512435544196,0.9999523637116998,0.005455490965702747,0.004954370808422537,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8913043478260869,-0.0005011201572802104,0.96,False,False,0.008695652173913012,-0.0005011201572802104
5,46,44,2,2,2,"[[46,44,2]]_5",2,{46: 2},46.0,46,3088283198698664739250235405609677239488239408465248473868926976,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9565217391304348,0.0,0.96,True,True,0.0,0.0
5,47,42,3,3,3,"[[47,42,3]]_5",5,"{43: 1, 44: 2, 45: 1, 46: 1}",44.4,46,411035883379228988840361789272272543404916600245217509715545686016,0.9986408470693683,0.9446808510638297,0.9787234042553191,0.9991486480551172,0.9982995614134278,-0.0003412856559404931,0.0005078009857488741,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8936170212765957,0.0008490866416893672,0.96,True,False,0.03404255319148939,0.0008490866416893672
5,47,45,2,2,2,"[[47,45,2]]_5",2,{47: 2},47.0,47,74118796768767953742005649734632253747717745803165963372854247424,0.9873179343530825,1.0,1.0,0.9873179343530823,0.9873179343530823,-1.1102230246251565e-16,-1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9574468085106383,0.0,0.96,True,True,0.0,0.0
5,48,43,3,3,3,"[[48,43,3]]_5",5,"{45: 1, 46: 4}",45.8,46,5709206206660931547960601853170423323400591919782756012025689669632,0.9948652915947694,0.9541666666666666,0.9583333333333334,0.999868333909042,0.9999889099888126,0.005123618394043183,0.00500304231427251,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8958333333333334,-0.00012057607977067342,0.96,False,False,0.004166666666666726,-0.00012057607977067342
5,48,46,2,2,2,"[[48,46,2]]_5",2,{48: 2},48.0,48,1778851122450430889808135593631174089945225899275983120948501938176,0.9873179343530825,1.0,1.0,0.9873179343530823,0.9873179343530823,-1.1102230246251565e-16,-1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9583333333333334,0.0,0.96,True,True,0.0,0.0
5,49,44,3,3,3,"[[49,44,3]]_5",5,"{45: 1, 46: 1, 47: 3}",46.4,47,171326113444873574852102601067503389484056150797252868544431571075072,0.9961278759107791,0.946938775510204,0.9591836734693877,0.9993720221807729,0.9999973217531346,0.00386944584235549,0.0032441462699938084,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8979591836734694,-0.0006252995723616817,0.96,False,False,0.012244897959183702,-0.0006252995723616817
5,49,47,2,2,2,"[[49,47,2]]_5",2,{49: 2},49.0,49,42692426938810341355395254247148178158685421582623594902764046516224,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9591836734693877,0.0,0.96,True,True,0.0,0.0
5,50,45,3,3,3,"[[50,45,3]]_5",5,"{47: 2, 48: 3}",47.6,48,3631821041669629733358276836996980433638169544355132205269858123776000,0.9951803941365425,0.9520000000000001,0.96,0.9997561692086058,1.0,0.004819605863457532,0.004575775072063304,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9,-0.00024383079139422836,0.96,False,False,0.007999999999999972,-0.00024383079139422836
5,50,48,2,2,2,"[[50,48,2]]_5",2,{50: 2},50.0,50,1024618246531448192529486101931556275808450117982966277666337116389376,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.96,0.0,0.96,True,True,0.0,0.0
5,51,46,3,3,3,"[[51,46,3]]_5",5,"{47: 3, 49: 1, 50: 1}",48.0,50,125210662232602154687259952232307897430109533211187537908883628675301376,0.9972326349031724,0.9411764705882353,0.9803921568627451,0.9987423368789845,0.9979409535713315,0.0007083186681591247,0.0015097019758121277,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9019607843137255,0.000801383307653003,0.96,True,False,0.0392156862745098,0.000801383307653003
5,51,49,2,2,2,"[[51,49,2]]_5",2,{51: 2},51.0,51,24590837916754756620707666446357350619402802831591190663992090793345024,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9607843137254902,0.0,0.96,True,True,0.0,0.0
5,52,47,3,3,3,"[[52,47,3]]_5",5,"{49: 2, 50: 2, 51: 1}",49.8,51,3580870001919656191525132345233800591237898420664136646064237165594804224,0.9980893328866337,0.9576923076923076,0.9807692307692307,0.9999788437061284,0.997853816843253,-0.0002355160433806791,0.001889510819494733,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9038461538461539,0.002125026862875412,0.96,True,False,0.02307692307692313,0.002125026862875412
5,52,50,2,2,2,"[[52,50,2]]_5",2,{52: 2},52.0,52,590180110002114158896983994712576414865667267958188575935810179040280576,0.9873179343530823,1.0,1.0,0.9873179343530823,0.9873179343530823,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9615384615384616,0.0,0.96,True,True,0.0,0.0
5,53,48,3,3,3,"[[53,48,3]]_5",5,"{49: 1, 50: 1, 51: 2, 52: 1}",50.6,52,101669837441002948610464672831616781727823238542517377457592535812015128576,0.9988712727173058,0.9547169811320755,0.9811320754716981,0.9998915699364542,0.99776775760133,-0.0011035151159758394,0.001020297219148425,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9056603773584906,0.0021238123351242644,0.96,True,False,0.026415094339622615,0.0021238123351242644
5,53,51,2,2,2,"[[53,51,2]]_5",2,{53: 2},53.0,53,14164322640050739813527615873101833956776014430996525822459444296966733824,0.9873179343530823,1.0,1.0,0.9873179343530823,0.9873179343530823,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9622641509433962,0.0,0.96,True,True,0.0,0.0
5,54,49,3,3,3,"[[54,49,3]]_5",5,"{50: 1, 51: 2, 53: 2}",51.6,53,1698861111333741955486166724904903362210270058970831355920726591469590151168,0.996574290110605,0.9555555555555556,0.9814814814814815,0.9999227838744914,0.9976827978775741,0.0011085077669690246,0.003348493763886351,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9074074074074074,0.0022399859969173264,0.96,True,False,0.0259259259259259,0.0022399859969173264
5,54,52,2,2,2,"[[54,52,2]]_5",2,{54: 2},54.0,54,339943743361217755524662780954444014962624346343916619739026663127201611776,0.9873179343530823,1.0,1.0,0.9873179343530823,0.9873179343530823,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9629629629629629,0.0,0.96,True,True,0.0,0.0
5,55,50,3,3,3,"[[55,50,3]]_5",5,"{52: 2, 53: 1, 54: 2}",53.0,54,55214300191247790135607337625335086492757501253828332221674721300113449287680,0.9981186745697966,0.9636363636363636,0.9818181818181818,0.9999448822201107,0.9975989536337623,-0.0005197209360343624,0.001826207650314049,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9090909090909091,0.0023459285863484114,0.96,True,False,0.01818181818181818,0.0023459285863484114
5,55,53,2,2,2,"[[55,53,2]]_5",2,{55: 2},55.0,55,8158649840669226132591906742906656359102984312253998873736639915052838682624,0.9873179343530823,1.0,1.0,0.9873179343530823,0.9873179343530823,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9636363636363636,0.0,0.96,True,True,0.0,0.0
5,56,51,3,3,3,"[[56,51,3]]_5",5,"{52: 1, 53: 2, 55: 2}",53.6,55,1066286667262359680477405541023137784807609172361810714783291351814581480587264,0.9967200908738526,0.9571428571428572,0.9821428571428571,0.9999677059871587,0.9975162356226489,0.0007961447487963014,0.0032476151133060682,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9107142857142857,0.002451470364509767,0.96,True,False,0.024999999999999974,0.002451470364509767
5,56,54,2,2,2,"[[56,54,2]]_5",2,{56: 2},56.0,56,195807596176061427182205761829759752618471623494095972969679357961268128382976,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9642857142857143,0.0,0.96,True,True,0.0,0.0
5,57,52,3,3,3,"[[57,52,3]]_5",5,"{53: 3, 54: 1, 56: 1}",53.8,56,26702835998831175609778904941057293208325364373574408417965348658639032006213632,0.9967869626678021,0.943859649122807,0.9824561403508771,0.9990598286614161,0.9974346501305136,0.0006476874627114881,0.0022728659936139817,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9122807017543859,0.0016251785309024935,0.96,True,False,0.038596491228070226,0.0016251785309024935
5,57,55,2,2,2,"[[57,55,2]]_5",2,{57: 2},57.0,57,4699382308225474252372938283914234062843318963858303351272304591070435081191424,0.9873179343530825,1.0,1.0,0.9873179343530823,0.9873179343530823,-1.1102230246251565e-16,-1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9649122807017544,0.0,0.96,True,True,0.0,0.0
5,58,53,3,3,3,"[[58,53,3]]_5",5,"{54: 2, 56: 2, 57: 1}",55.4,57,740462062351970902906265222847160408951438724962855741949350487357039278754365440,0.9973974304880723,0.9551724137931035,0.9827586206896551,0.9999091550456475,0.9973541996182623,-4.32308698099515e-05,0.002511724557575201,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9137931034482759,0.0025549554273851527,0.96,True,False,0.027586206896551748,0.0025549554273851527
5,58,56,2,2,2,"[[58,56,2]]_5",2,{58: 2},58.0,58,112785175397411382056950518813941617508239655132599280430535310185690441948594176,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9655172413793104,0.0,0.96,True,True,0.0,0.0
5,59,54,3,3,3,"[[59,54,3]]_5",5,"{56: 3, 58: 2}",56.8,58,13019834492534852477626407721346215230860033660992923530672889548918601660569223168,0.9955884840010972,0.9627118644067796,0.9830508474576272,0.9999695840377761,0.9972748832756261,0.0016863992745288492,0.004381100036678909,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9152542372881356,0.0026947007621500596,0.96,True,False,0.020338983050847505,0.0026947007621500596
5,59,57,2,2,2,"[[59,57,2]]_5",2,{59: 2},59.0,59,2706844209537873169366812451534598820197751723182382730332847444456570606766260224,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9661016949152542,0.0,0.96,True,True,0.0,0.0
5,60,55,3,3,3,"[[60,55,3]]_5",5,"{56: 1, 57: 2, 59: 2}",57.6,59,418706152321061833122205601837475915810471888456717594279578703493267508668378644480,0.9969658786448282,0.9600000000000001,0.9833333333333333,1.0000000000000002,0.997196697500766,0.00023081885593778662,0.0030341213551720037,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9166666666666666,0.002803302499234217,0.96,True,False,0.02333333333333331,0.002803302499234217
5,60,58,2,2,2,"[[60,58,2]]_5",2,{60: 2},60.0,60,64964261028908956064803498836830371684746041356377185527988338666957694562390245376,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9666666666666667,0.0,0.96,True,True,0.0,0.0
5,61,56,3,3,3,"[[61,56,3]]_5",5,"{57: 1, 58: 2, 60: 2}",58.6,60,10474354539775286826154742309312474103756153928845531315280462984640480273330859933696,0.9970188774554584,0.9606557377049181,0.9836065573770492,0.9999982514340842,0.9971196363157305,0.00010075886027216541,0.002979373978625799,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9180327868852459,0.0028786151183536335,0.96,True,False,0.022950819672131126,0.0028786151183536335
5,61,59,2,2,2,"[[61,59,2]]_5",2,{61: 2},61.0,61,1559142264693814945555283972083928920433904992553052452671720128006984669497365889024,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9672131147540983,0.0,0.96,True,True,0.0,0.0
5,62,57,3,3,3,"[[62,57,3]]_5",5,"{58: 3, 59: 1, 61: 1}",58.8,61,261956314585307842313440015354005382065665030126491812518606908396317034445550164901888,0.9970688244926876,0.9483870967741935,0.9838709677419355,0.9994987846199119,0.9970436917266524,-2.5132766035218523e-05,0.0024299601272242954,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9193548387096774,0.002455092893259514,0.96,True,False,0.035483870967741984,0.002455092893259514
5,62,60,2,2,2,"[[62,60,2]]_5",2,{62: 2},62.0,62,37419414352651558693326815330014294090413719821273258864121283072167632067936781336576,0.9873179343530823,1.0,1.0,0.9873179343530823,0.9873179343530823,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.967741935483871,0.0,0.96,True,True,0.0,0.0
5,63,58,3,3,3,"[[63,58,3]]_5",5,"{59: 1, 60: 2, 62: 2}",60.6,62,6549591230010428973399883447043628223902108177232743732005301323352340959526520654659584,0.9971158656251019,0.9619047619047619,0.9841269841269841,0.9999850949887936,0.9969688540362583,-0.0001470115888435597,0.0028692293636917166,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9206349206349206,0.0030162409525352762,0.96,True,False,0.0222222222222222,0.0030162409525352762
5,63,61,2,2,2,"[[63,61,2]]_5",2,{63: 2},63.0,63,898065944463637408639843567920343058169929275710558212738910793732023169630482752077824,0.9873179343530823,1.0,1.0,0.9873179343530823,0.9873179343530823,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9682539682539683,0.0,0.96,True,True,0.0,0.0
5,64,59,3,3,3,"[[64,59,3]]_5",5,"{60: 3, 61: 1, 62: 1}",60.6,62,181674374966652705085992798995163565666799477542266777890214172755629867659172068120854528,0.9976654613328858,0.946875,0.96875,0.9993661397039226,0.9996659149583904,0.0020004536255046057,0.0017006783710368234,1,stabilizer matrix,Semi-Perfect Quantum Code,0.921875,-0.0002997752544677823,0.96,True,False,0.021874999999999978,-0.0002997752544677823
5,64,62,2,2,2,"[[64,62,2]]_5",2,{64: 2},64.0,64,21553582667127297807356245630088233396078302617053397105733859049568556071131586049867776,0.9873179343530823,1.0,1.0,0.9873179343530823,0.9873179343530823,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.96875,0.0,0.96,True,True,0.0,0.0
5,65,60,3,3,3,"[[65,60,3]]_5",5,"{61: 1, 62: 3, 63: 1}",62.0,63,4558058862296486364434139375349041163153295211429295662238613491020739262195379334608322560,0.9977183940646495,0.9538461538461539,0.9692307692307692,0.9998538078695404,0.9996264970020864,0.0019081029374369285,0.0021354138048909066,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9230769230769231,0.0002273108674539781,0.96,True,False,0.015384615384615385,0.0002273108674539781
5,65,63,2,2,2,"[[65,63,2]]_5",2,{65: 2},65.0,65,517285984011055147376549895122117601505879262809281530537612617189645345707158065196826624,0.9873179343530823,1.0,1.0,0.9873179343530823,0.9873179343530823,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9692307692307692,0.0,0.96,True,True,0.0,0.0
5,66,61,3,3,3,"[[66,61,3]]_5",5,"{61: 1, 62: 1, 63: 2, 64: 1}",62.6,64,128230794913212699211344383767290143732322436596969909685031747138423794287273294996808138752,0.9983086776074027,0.9484848484848485,0.9696969696969697,0.9995068645153743,0.9995859743069118,0.0012772966995090451,0.0011981869079715768,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9242424242424242,-7.910979153746833e-05,0.96,True,False,0.02121212121212119,-7.910979153746833e-05
5,66,64,2,2,2,"[[66,64,2]]_5",2,{66: 2},66.0,66,12414863616265323537037197482930822436141102307422756732902702812551488296971793564723838976,0.9873179343530821,1.0,1.0,0.9873179343530823,0.9873179343530823,2.220446049250313e-16,2.220446049250313e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9696969696969697,0.0,0.96,True,True,0.0,0.0
5,67,62,3,3,3,"[[67,62,3]]_5",5,"{62: 1, 63: 3, 65: 1}",63.2,65,2193452427944988352335309447472868451449282321722430168841345023005380565922544422364414738432,0.9965743585683052,0.9432835820895523,0.9701492537313433,0.9989951596378337,0.9995444655166842,0.002970106948378959,0.0024208010695284665,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9253731343283582,-0.0005493058788504923,0.96,True,False,0.026865671641791003,-0.0005493058788504923
5,67,65,2,2,2,"[[67,65,2]]_5",2,{67: 2},67.0,67,297956726790367764888892739590339738467386455378146161589664867501235719127323045553372135424,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9701492537313433,0.0,0.96,True,True,0.0,0.0
5,68,63,3,3,3,"[[68,63,3]]_5",5,"{64: 3, 65: 1, 66: 1}",64.6,66,71758278112918911208137726507515865180863304668048023823928419732151445021950176041066637033472,0.9978534741092416,0.95,0.9705882352941176,0.9996242655021248,0.9995020792200735,0.001648605110831869,0.0017707913928831642,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9264705882352942,0.00012218628205129534,0.96,True,False,0.02058823529411773,0.00012218628205129534
5,68,66,2,2,2,"[[68,66,2]]_5",2,{68: 2},68.0,68,7150961442968826357333425750168153723217274929075507878151956820029657259055753093280931250176,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9705882352941176,0.0,0.96,True,True,0.0,0.0
5,69,64,3,3,3,"[[69,64,3]]_5",5,"{65: 2, 66: 3}",65.6,66,1097658614774146547361701685803643299338611042872994608695000856333888268840724006550862632583168,0.9956727911488853,0.9507246376811593,0.9565217391304348,0.9996751321042038,0.9999523637116998,0.0042795725628145265,0.004002340955318484,1,stabilizer matrix,Semi-Perfect Quantum Code,0.927536231884058,-0.00027723160749604236,0.96,False,False,0.005797101449275445,-0.00027723160749604236
5,69,67,2,2,2,"[[69,67,2]]_5",2,{69: 2},69.0,69,171623074631251832576002218004035689357214598297812189075646963680711774217338074238742350004224,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9710144927536232,0.0,0.96,True,True,0.0,0.0
5,70,65,3,3,3,"[[70,65,3]]_5",5,"{66: 2, 67: 3}",66.6,67,27693277599940325274509709751287053721290330567564109420033078542332040127081616174119055031009280,0.9957751482757091,0.9514285714285714,0.9571428571428572,0.9997212113276049,0.9999677059871587,0.004192557711449552,0.003946063051895821,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9285714285714286,-0.00024649465955373095,0.96,False,False,0.005714285714285796,-0.00024649465955373095
5,70,68,2,2,2,"[[70,68,2]]_5",2,{70: 2},70.0,70,4118953791150043981824053232096856544573150359147492537815527128337082581216113781729816400101376,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9714285714285714,0.0,0.96,True,True,0.0,0.0
5,71,66,3,3,3,"[[71,66,3]]_5",5,"{66: 1, 68: 3, 69: 1}",67.8,69,996836936262729506712539901333677875516877088543708259820288293268828255012554410309236358962479104,0.9974296536089888,0.9549295774647887,0.971830985915493,0.9998999650455245,0.9993706088015368,0.0019409551925479995,0.0024703114365356438,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9295774647887324,0.0005293562439876442,0.96,True,False,0.016901408450704265,0.0005293562439876442
5,71,69,2,2,2,"[[71,69,2]]_5",2,{71: 2},71.0,71,98854890987601055563777277570324557069755608619539820907572651080089981949186730761515593602433024,0.9873179343530822,1.0,1.0,0.9873179343530823,0.9873179343530823,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.971830985915493,0.0,0.96,True,True,0.0,0.0
5,72,67,3,3,3,"[[72,67,3]]_5",5,"{67: 1, 69: 3, 70: 1}",68.8,70,24932520714170781070999650220259034266908181115889878541440978192844942910452011567774015054069891072,0.9974673603632154,0.9555555555555555,0.9722222222222222,0.9999227838744914,0.9993256272182659,0.0018582668550505277,0.0024554235112760336,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9305555555555556,0.000597156656225506,0.96,True,False,0.016666666666666705,0.000597156656225506
