q,n,k,d,label,delta_avg,delta_max,C,C_prime,D,past_peak,uniform
5,33,31,2,"[[33,31,2]]_5",1.0,1.0,2.220446049250313e-16,2.220446049250313e-16,0.0,True,True
5,34,29,3,"[[34,29,3]]_5",0.9294117647058824,0.9705882352941176,0.002258359881181171,-0.00034956388956119966,-0.002607923770742371,True,False
5,34,32,2,"[[34,32,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,35,30,3,"[[35,30,3]]_5",0.9485714285714286,0.9714285714285714,0.003994810982119845,0.0040937176974583656,9.890671533852036e-05,True,False
5,35,33,2,"[[35,33,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,36,31,3,"[[36,31,3]]_5",0.9444444444444444,0.9722222222222222,0.0022156193295626014,0.002013479431778653,-0.00020213989778394836,True,False
5,36,34,2,"[[36,34,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,37,32,3,"[[37,32,3]]_5",0.9405405405405405,0.9459459459459459,0.007414321499472187,0.006797810260216863,-0.000616511239255324,False,False
5,37,35,2,"[[37,35,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,38,33,3,"[[38,33,3]]_5",0.9526315789473685,0.9736842105263158,0.0033950631659829256,0.004045532209692948,0.0006504690437100225,True,False
5,38,36,2,"[[38,36,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,39,34,3,"[[39,34,3]]_5",0.9538461538461539,0.9743589743589743,0.0015875528134148276,0.002393130196041815,0.0008055773826269874,True,False
5,39,37,2,"[[39,37,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,40,35,3,"[[40,35,3]]_5",0.945,0.95,0.006659946003120698,0.006217768279503044,-0.00044217772361765384,False,False
5,40,38,2,"[[40,38,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,41,36,3,"[[41,36,3]]_5",0.9414634146341464,0.9512195121951219,0.006433754669694869,0.005504132940050921,-0.000929621729643948,False,False
5,41,39,2,"[[41,39,2]]_5",1.0,1.0,2.220446049250313e-16,2.220446049250313e-16,0.0,True,True
5,42,37,3,"[[42,37,3]]_5",0.9571428571428572,0.9761904761904762,0.001055439849849571,0.002257741067905661,0.00120230121805609,True,False
5,42,40,2,"[[42,40,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,43,38,3,"[[43,38,3]]_5",0.9488372093023255,0.9767441860465116,0.0042191088443016556,0.005083373146486658,0.0008642643021850027,True,False
5,43,41,2,"[[43,41,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,44,39,3,"[[44,39,3]]_5",0.95,0.9545454545454546,0.0058190181758535076,0.005558723869287019,-0.00026029430656648866,False,False
5,44,42,2,"[[44,42,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,45,40,3,"[[45,40,3]]_5",0.951111111111111,0.9555555555555556,0.005633034606828624,0.0054110909122471185,-0.00022194369458150565,False,False
5,45,43,2,"[[45,43,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,46,41,3,"[[46,41,3]]_5",0.9478260869565218,0.9565217391304348,0.005455490965702747,0.004954370808422537,-0.0005011201572802104,False,False
5,46,44,2,"[[46,44,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,47,42,3,"[[47,42,3]]_5",0.9446808510638297,0.9787234042553191,-0.0003412856559404931,0.0005078009857488741,0.0008490866416893672,True,False
5,47,45,2,"[[47,45,2]]_5",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
5,48,43,3,"[[48,43,3]]_5",0.9541666666666666,0.9583333333333334,0.005123618394043183,0.00500304231427251,-0.00012057607977067342,False,False
5,48,46,2,"[[48,46,2]]_5",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
5,49,44,3,"[[49,44,3]]_5",0.946938775510204,0.9591836734693877,0.00386944584235549,0.0032441462699938084,-0.0006252995723616817,False,False
5,49,47,2,"[[49,47,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,50,45,3,"[[50,45,3]]_5",0.9520000000000001,0.96,0.004819605863457532,0.004575775072063304,-0.00024383079139422836,False,False
5,50,48,2,"[[50,48,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,51,46,3,"[[51,46,3]]_5",0.9411764705882353,0.9803921568627451,0.0007083186681591247,0.0015097019758121277,0.000801383307653003,True,False
5,51,49,2,"[[51,49,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,52,47,3,"[[52,47,3]]_5",0.9576923076923076,0.9807692307692307,-0.0002355160433806791,0.001889510819494733,0.002125026862875412,True,False
5,52,50,2,"[[52,50,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,53,48,3,"[[53,48,3]]_5",0.9547169811320755,0.9811320754716981,-0.0011035151159758394,0.001020297219148425,0.0021238123351242644,True,False
5,53,51,2,"[[53,51,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,54,49,3,"[[54,49,3]]_5",0.9555555555555556,0.9814814814814815,0.0011085077669690246,0.003348493763886351,0.0022399859969173264,True,False
5,54,52,2,"[[54,52,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,55,50,3,"[[55,50,3]]_5",0.9636363636363636,0.9818181818181818,-0.0005197209360343624,0.001826207650314049,0.0023459285863484114,True,False
5,55,53,2,"[[55,53,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,56,51,3,"[[56,51,3]]_5",0.9571428571428572,0.9821428571428571,0.0007961447487963014,0.0032476151133060682,0.002451470364509767,True,False
5,56,54,2,"[[56,54,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,57,52,3,"[[57,52,3]]_5",0.943859649122807,0.9824561403508771,0.0006476874627114881,0.0022728659936139817,0.0016251785309024935,True,False
5,57,55,2,"[[57,55,2]]_5",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
5,58,53,3,"[[58,53,3]]_5",0.9551724137931035,0.9827586206896551,-4.32308698099515e-05,0.002511724557575201,0.0025549554273851527,True,False
5,58,56,2,"[[58,56,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,59,54,3,"[[59,54,3]]_5",0.9627118644067796,0.9830508474576272,0.0016863992745288492,0.004381100036678909,0.0026947007621500596,True,False
5,59,57,2,"[[59,57,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,60,55,3,"[[60,55,3]]_5",0.9600000000000001,0.9833333333333333,0.00023081885593778662,0.0030341213551720037,0.002803302499234217,True,False
5,60,58,2,"[[60,58,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,61,56,3,"[[61,56,3]]_5",0.9606557377049181,0.9836065573770492,0.00010075886027216541,0.002979373978625799,0.0028786151183536335,True,False
5,61,59,2,"[[61,59,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,62,57,3,"[[62,57,3]]_5",0.9483870967741935,0.9838709677419355,-2.5132766035218523e-05,0.0024299601272242954,0.002455092893259514,True,False
5,62,60,2,"[[62,60,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,63,58,3,"[[63,58,3]]_5",0.9619047619047619,0.9841269841269841,-0.0001470115888435597,0.0028692293636917166,0.0030162409525352762,True,False
5,63,61,2,"[[63,61,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,64,59,3,"[[64,59,3]]_5",0.946875,0.96875,0.0020004536255046057,0.0017006783710368234,-0.0002997752544677823,True,False
5,64,62,2,"[[64,62,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,65,60,3,"[[65,60,3]]_5",0.9538461538461539,0.9692307692307692,0.0019081029374369285,0.0021354138048909066,0.0002273108674539781,True,False
5,65,63,2,"[[65,63,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,66,61,3,"[[66,61,3]]_5",0.9484848484848485,0.9696969696969697,0.0012772966995090451,0.0011981869079715768,-7.910979153746833e-05,True,False
5,66,64,2,"[[66,64,2]]_5",1.0,1.0,2.220446049250313e-16,2.220446049250313e-16,0.0,True,True
5,67,62,3,"[[67,62,3]]_5",0.9432835820895523,0.9701492537313433,0.002970106948378959,0.0024208010695284665,-0.0005493058788504923,True,False
5,67,65,2,"[[67,65,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,68,63,3,"[[68,63,3]]_5",0.95,0.9705882352941176,0.001648605110831869,0.0017707913928831642,0.00012218628205129534,True,False
5,68,66,2,"[[68,66,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,69,64,3,"[[69,64,3]]_5",0.9507246376811593,0.9565217391304348,0.0042795725628145265,0.004002340955318484,-0.00027723160749604236,False,False
5,69,67,2,"[[69,67,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,70,65,3,"[[70,65,3]]_5",0.9514285714285714,0.9571428571428572,0.004192557711449552,0.003946063051895821,-0.00024649465955373095,False,False
5,70,68,2,"[[70,68,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,71,66,3,"[[71,66,3]]_5",0.9549295774647887,0.971830985915493,0.0019409551925479995,0.0024703114365356438,0.0005293562439876442,True,False
5,71,69,2,"[[71,69,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,72,67,3,"[[72,67,3]]_5",0.9555555555555555,0.9722222222222222,0.0018582668550505277,0.0024554235112760336,0.000597156656225506,True,False
5,72,70,2,"[[72,70,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,73,68,3,"[[73,68,3]]_5",0.9506849315068494,0.9726027397260274,0.0006622392959106937,0.0010544848629813197,0.00039224556707062597,True,False
5,73,71,2,"[[73,71,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,74,69,3,"[[74,69,3]]_5",0.9621621621621622,0.972972972972973,0.002519082559752417,0.003265477214480339,0.0007463946547279221,True,False
5,74,72,2,"[[74,72,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,75,70,3,"[[75,70,3]]_5",0.9546666666666666,0.9733333333333334,0.001130698928493934,0.0018320387674256589,0.0007013398389317249,True,False
5,75,73,2,"[[75,73,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,76,71,3,"[[76,71,3]]_5",0.9500000000000001,0.9736842105263158,0.0019719714524317755,0.0024544829783149646,0.00048251152588318913,True,False
5,76,74,2,"[[76,74,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,77,72,3,"[[77,72,3]]_5",0.9636363636363636,0.974025974025974,0.00100177838506188,0.0018515769690888861,0.0008497985840270061,True,False
5,77,75,2,"[[77,75,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,78,73,3,"[[78,73,3]]_5",0.9615384615384616,0.9743589743589743,0.0014031375473596563,0.002345212789416906,0.0009420752420572498,True,False
5,78,76,2,"[[78,76,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,79,74,3,"[[79,74,3]]_5",0.9620253164556962,0.9746835443037974,0.0008801564182503441,0.0018620515660080494,0.0009818951477577054,True,False
5,79,77,2,"[[79,77,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,80,75,3,"[[80,75,3]]_5",0.9550000000000001,0.9875,-0.0008193831754076397,0.0032309460835355797,0.004050329258943219,True,False
5,80,78,2,"[[80,78,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,81,76,3,"[[81,76,3]]_5",0.9506172839506173,0.9629629629629629,0.0024146569764925685,0.00211885778660581,-0.00029579918988675846,True,False
5,81,79,2,"[[81,79,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,82,77,3,"[[82,77,3]]_5",0.9609756097560975,0.975609756097561,0.001133812848234772,0.0022701503146601576,0.0011363374664253856,True,False
5,82,80,2,"[[82,80,2]]_5",1.0,1.0,2.220446049250313e-16,2.220446049250313e-16,0.0,True,True
5,83,78,3,"[[83,78,3]]_5",0.96144578313253,0.9759036144578314,0.0010702154515436213,0.002249078887468836,0.0011788634359252148,True,False
5,83,81,2,"[[83,81,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,84,79,3,"[[84,79,3]]_5",0.95,0.9761904761904762,0.0012527148353356221,0.0021115755683578374,0.0008588607330222153,True,False
5,84,82,2,"[[84,82,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,85,80,3,"[[85,80,3]]_5",0.9458823529411765,0.9529411764705882,0.003994856819492187,0.003457321376508782,-0.0005375354429834056,False,False
5,85,83,2,"[[85,83,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,86,81,3,"[[86,81,3]]_5",0.9627906976744186,0.9767441860465116,-0.00020500699338199535,0.0010915412589580509,0.0012965482523400462,True,False
5,86,84,2,"[[86,84,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,87,82,3,"[[87,82,3]]_5",0.960919540229885,0.9655172413793104,0.0030345515866345707,0.003160074418606773,0.00012552283197220238,True,False
5,87,85,2,"[[87,85,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,88,83,3,"[[88,83,3]]_5",0.9590909090909091,0.9772727272727273,0.0020258662702377084,0.003445140609018016,0.0014192743387803075,True,False
5,88,86,2,"[[88,86,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,89,84,3,"[[89,84,3]]_5",0.9617977528089887,0.9775280898876404,-0.0003667546576172631,0.0010892935542520243,0.0014560482118692875,True,False
5,89,87,2,"[[89,87,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,90,85,3,"[[90,85,3]]_5",0.9533333333333333,0.9777777777777777,0.0007954051609639912,0.002140353129144512,0.001344947968180521,True,False
5,90,88,2,"[[90,88,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,91,86,3,"[[91,86,3]]_5",0.9516483516483516,0.967032967032967,0.0013242246944862313,0.0012715722576878141,-5.2652436798417135e-05,True,False
5,91,89,2,"[[91,89,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,92,87,3,"[[92,87,3]]_5",0.9500000000000001,0.9565217391304348,0.0035816087106782524,0.0032535105011032295,-0.0003280982095750229,False,False
5,92,90,2,"[[92,90,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,93,88,3,"[[93,88,3]]_5",0.956989247311828,0.967741935483871,0.001708687417163235,0.0019319638410860707,0.00022327642392283575,True,False
5,93,91,2,"[[93,91,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,94,89,3,"[[94,89,3]]_5",0.9595744680851064,0.9680851063829787,0.0026868563910488197,0.002969598553237196,0.00028274216218837633,True,False
5,94,92,2,"[[94,92,2]]_5",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
5,95,90,3,"[[95,90,3]]_5",0.9578947368421052,0.968421052631579,0.001609585997492391,0.001900434798829953,0.0002908488013375621,True,False
5,95,93,2,"[[95,93,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,96,91,3,"[[96,91,3]]_5",0.9583333333333334,0.96875,0.001561717704632315,0.0018847127350545279,0.0003229950304222129,True,False
5,96,94,2,"[[96,94,2]]_5",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
5,97,92,3,"[[97,92,3]]_5",0.9587628865979382,0.9690721649484536,0.0015149253451941513,0.0018690294451544354,0.000354104099960284,True,False
5,97,95,2,"[[97,95,2]]_5",1.0,1.0,2.220446049250313e-16,2.220446049250313e-16,0.0,True,True
5,98,93,3,"[[98,93,3]]_5",0.9591836734693877,0.9693877551020408,0.0014691763640080069,0.0018533920078275257,0.0003842156438195188,True,False
5,98,96,2,"[[98,96,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
5,99,94,3,"[[99,94,3]]_5",0.9595959595959596,0.9696969696969697,0.0014244394877651612,0.0018378069357882776,0.0004133674480231164,True,False
5,99,97,2,"[[99,97,2]]_5",1.0,1.0,0.0,0.0,0.0,True,True
5,100,95,3,"[[100,95,3]]_5",0.96,0.97,0.001380684662356746,0.0018222802156691031,0.0004415955533123572,True,False
5,100,98,2,"[[100,98,2]]_5",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,2,0,2,"[[2,0,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,3,1,2,"[[3,1,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,4,0,3,"[[4,0,3]]_7",0.75,0.75,0.05543975256092437,0.05543975256092437,0.0,False,True
7,4,2,2,"[[4,2,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,5,1,3,"[[5,1,3]]_7",0.8,0.8,0.04586924045234886,0.04586924045234886,0.0,False,True
7,5,3,2,"[[5,3,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,6,0,4,"[[6,0,4]]_7",0.6666666666666666,0.6666666666666666,0.04757991220740776,0.04757991220740776,0.0,False,True
7,6,2,3,"[[6,2,3]]_7",0.8333333333333334,0.8333333333333334,0.039039477422785684,0.039039477422785684,0.0,False,True
7,6,4,2,"[[6,4,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,7,1,4,"[[7,1,4]]_7",0.7142857142857143,0.7142857142857143,0.04196951535684257,0.04196951535684257,0.0,False,True
7,7,3,3,"[[7,3,3]]_7",0.8571428571428571,0.8571428571428571,0.033950476645027816,0.033950476645027816,0.0,False,True
7,7,5,2,"[[7,5,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,8,0,5,"[[8,0,5]]_7",0.625,0.625,0.04069927814832164,0.04069927814832164,0.0,False,True
7,8,2,4,"[[8,2,4]]_7",0.75,0.75,0.03746565094942711,0.03746565094942711,0.0,False,True
7,8,4,3,"[[8,4,3]]_7",0.875,0.875,0.03002193307927925,0.03002193307927925,0.0,False,True
7,8,6,2,"[[8,6,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,9,1,5,"[[9,1,5]]_7",0.6666666666666666,0.6666666666666666,0.037052376420247835,0.037052376420247835,0.0,False,True
7,9,3,4,"[[9,3,4]]_7",0.7777777777777778,0.7777777777777778,0.03379843313473263,0.03379843313473263,0.0,False,True
7,9,5,3,"[[9,5,3]]_7",0.8888888888888888,0.8888888888888888,0.02690155857026344,0.02690155857026344,0.0,False,True
7,9,7,2,"[[9,7,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,10,0,6,"[[10,0,6]]_7",0.6,0.6,0.03553630521035389,0.03553630521035389,0.0,False,True
7,10,2,5,"[[10,2,5]]_7",0.7,0.7,0.03394687258320406,0.03394687258320406,0.0,False,True
7,10,4,4,"[[10,4,4]]_7",0.8,0.8,0.030766110814336556,0.030766110814336556,0.0,False,True
7,10,6,3,"[[10,6,3]]_7",0.9,0.9,0.024365067456500578,0.024365067456500578,0.0,False,True
7,10,8,2,"[[10,8,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,11,1,6,"[[11,1,6]]_7",0.6363636363636364,0.6363636363636364,0.03296440296821557,0.03296440296821557,0.0,False,True
7,11,3,5,"[[11,3,5]]_7",0.7272727272727273,0.7272727272727273,0.031290179841803156,0.031290179841803156,0.0,False,True
7,11,5,4,"[[11,5,4]]_7",0.8181818181818182,0.8181818181818182,0.028222345279365735,0.028222345279365735,0.0,False,True
7,11,7,3,"[[11,7,3]]_7",0.9090909090909091,0.9090909090909091,0.022263519732911408,0.022263519732911408,0.0,False,True
7,11,9,2,"[[11,9,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,12,0,7,"[[12,0,7]]_7",0.5833333333333334,0.5833333333333334,0.031599561966763945,0.031599561966763945,0.0,False,True
7,12,2,6,"[[12,2,6]]_7",0.6666666666666666,0.6666666666666666,0.030697123435723284,0.030697123435723284,0.0,False,True
7,12,4,5,"[[12,4,5]]_7",0.75,0.75,0.0290008720283339,0.0290008720283339,0.0,False,True
7,12,6,4,"[[12,6,4]]_7",0.8333333333333334,0.8333333333333334,0.026060636393379744,0.026060636393379744,0.0,False,True
7,12,8,3,"[[12,8,3]]_7",0.9166666666666666,0.9166666666666666,0.020494376101045098,0.020494376101045098,0.0,False,True
7,12,10,2,"[[12,10,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,13,1,7,"[[13,1,7]]_7",0.6153846153846154,0.6153846153846154,0.029678628286172182,0.029678628286172182,0.0,False,True
7,13,5,5,"[[13,5,5]]_7",0.7692307692307693,0.7692307692307693,0.02701251373294644,0.02701251373294644,0.0,False,True
7,13,7,4,"[[13,7,4]]_7",0.8461538461538461,0.8461538461538461,0.024202446800910216,0.024202446800910216,0.0,False,True
7,13,9,3,"[[13,9,3]]_7",0.9230769230769231,0.9230769230769231,0.0189848375964079,0.0189848375964079,0.0,False,True
7,13,11,2,"[[13,11,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,14,0,8,"[[14,0,8]]_7",0.5714285714285714,0.5714285714285714,0.028509362105978764,0.028509362105978764,0.0,False,True
7,14,4,6,"[[14,4,6]]_7",0.7142857142857143,0.7142857142857143,0.02692495961319885,0.02692495961319885,0.0,False,True
7,14,6,5,"[[14,6,5]]_7",0.7857142857142857,0.7857142857142857,0.025272123411889558,0.025272123411889558,0.0,False,True
7,14,8,4,"[[14,8,4]]_7",0.8571428571428571,0.8571428571428571,0.0225889329642478,0.0225889329642478,0.0,False,True
7,14,10,3,"[[14,10,3]]_7",0.9285714285714286,0.9285714285714286,0.017681840450012865,0.017681840450012865,0.0,False,True
7,14,12,2,"[[14,12,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,15,3,7,"[[15,3,7]]_7",0.6666666666666666,0.6666666666666666,0.02638603255802363,0.02638603255802363,0.0,False,True
7,15,7,5,"[[15,7,5]]_7",0.8,0.8,0.023737631373415224,0.023737631373415224,0.0,False,True
7,15,9,4,"[[15,9,4]]_7",0.8666666666666667,0.8666666666666667,0.021175295252899073,0.021175295252899073,0.0,False,True
7,15,11,3,"[[15,11,3]]_7",0.9333333333333333,0.9333333333333333,0.016545817069821167,0.016545817069821167,0.0,False,True
7,15,13,2,"[[15,13,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,16,2,8,"[[16,2,8]]_7",0.625,0.625,0.025643776035661703,0.025643776035661703,0.0,False,True
7,16,6,6,"[[16,6,6]]_7",0.75,0.75,0.023940765818404874,0.023940765818404874,0.0,False,True
7,16,8,5,"[[16,8,5]]_7",0.8125,0.8125,0.022375523411554576,0.022375523411554576,0.0,False,True
7,16,10,4,"[[16,10,4]]_7",0.875,0.875,0.019926903451890743,0.019926903451890743,0.0,False,True
7,16,12,3,"[[16,12,3]]_7",0.9375,0.9375,0.015546674546059291,0.015546674546059291,0.0,False,True
7,16,14,2,"[[16,14,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,17,1,9,"[[17,1,9]]_7",0.5882352941176471,0.5882352941176471,0.024816836548321564,0.024816836548321564,0.0,False,True
7,17,9,5,"[[17,9,5]]_7",0.8235294117647058,0.8235294117647058,0.021158926444162618,0.021158926444162618,0.0,False,True
7,17,11,4,"[[17,11,4]]_7",0.8823529411764706,0.8823529411764706,0.01881660826170628,0.01881660826170628,0.0,False,True
7,17,13,3,"[[17,13,3]]_7",0.9411764705882353,0.9411764705882353,0.01466112595682767,0.01466112595682767,0.0,False,True
7,17,15,2,"[[17,15,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,18,0,10,"[[18,0,10]]_7",0.5555555555555556,0.5555555555555556,0.023965915374906555,0.023965915374906555,0.0,False,True
7,18,8,6,"[[18,8,6]]_7",0.7777777777777778,0.7777777777777778,0.021534358853786517,0.021534358853786517,0.0,False,True
7,18,10,5,"[[18,10,5]]_7",0.8333333333333334,0.8333333333333334,0.020066122975807676,0.020066122975807676,0.0,False,True
7,18,12,4,"[[18,12,4]]_7",0.8888888888888888,0.8888888888888888,0.017822848209619324,0.017822848209619324,0.0,False,True
7,18,14,3,"[[18,14,3]]_7",0.9444444444444444,0.9444444444444444,0.013870873336727207,0.013870873336727207,0.0,False,True
7,18,16,2,"[[18,16,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,19,9,6,"[[19,9,6]]_7",0.7894736842105263,0.7894736842105263,0.020499826410886324,0.020499826410886324,0.0,False,True
7,19,11,5,"[[19,11,5]]_7",0.8421052631578947,0.8421052631578947,0.019079416805978355,0.019079416805978355,0.0,False,True
7,19,13,4,"[[19,13,4]]_7",0.8947368421052632,0.8947368421052632,0.0169282960522672,0.0169282960522672,0.0,False,True
7,19,15,3,"[[19,15,3]]_7",0.9473684210526315,0.9473684210526315,0.01316134202557906,0.01316134202557906,0.0,False,True
7,19,17,2,"[[19,17,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,20,10,6,"[[20,10,6]]_7",0.8,0.8,0.019558276459706536,0.019558276459706536,0.0,False,True
7,20,12,5,"[[20,12,5]]_7",0.85,0.85,0.01818426990858768,0.01818426990858768,0.0,False,True
7,20,14,4,"[[20,14,4]]_7",0.9,0.9,0.016118876252811165,0.016118876252811165,0.0,False,True
7,20,16,3,"[[20,16,3]]_7",0.95,0.95,0.012520781006211679,0.012520781006211679,0.0,False,True
7,20,18,2,"[[20,18,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,21,11,6,"[[21,11,6]]_7",0.8095238095238095,0.8095238095238095,0.018698011087345034,0.018698011087345034,0.0,False,True
7,21,13,5,"[[21,13,5]]_7",0.8571428571428571,0.8571428571428571,0.017368643953183605,0.017368643953183605,0.0,False,True
7,21,15,4,"[[21,15,4]]_7",0.9047619047619048,0.9047619047619048,0.015383041498876926,0.015383041498876926,0.0,False,True
7,21,17,3,"[[21,17,3]]_7",0.9523809523809523,0.9523809523809523,0.01193961166219959,0.01193961166219959,0.0,False,True
7,21,19,2,"[[21,19,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,22,12,6,"[[22,12,6]]_7",0.8181818181818182,0.8181818181818182,0.017909153702360125,0.017909153702360125,0.0,False,True
7,22,14,5,"[[22,14,5]]_7",0.8636363636363636,0.8636363636363636,0.016622495145891758,0.016622495145891758,0.0,False,True
7,22,16,4,"[[22,16,4]]_7",0.9090909090909091,0.9090909090909091,0.014711232728678802,0.014711232728678802,0.0,False,True
7,22,18,3,"[[22,18,3]]_7",0.9545454545454546,0.9545454545454546,0.01140994857630706,0.01140994857630706,0.0,False,True
7,22,20,2,"[[22,20,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,23,13,6,"[[23,13,6]]_7",0.8260869565217391,0.8260869565217391,0.017183323524875616,0.017183323524875616,0.0,False,True
